0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15

0,3.4194972312,4.91331434208,
0,23.7205145805,5.63617871739,
0,45.7909561635,9.15901340098,
0,143.01687831,6.7939418573,
0,167.068389905,8.69299228789,
0,189.985726698,17.8917603173,
0,229.439268933,10.1275496432,
0,263.472557773,13.3608732664,
0,324.478807181,7.87744061816,
0,349.176288486,9.62305669535,
0,387.265336385,11.5942116908,
0,409.733370848,13.6855010971,
0,485.851113357,6.36904004358,
0,502.687426349,7.52114359956,
0,584.240423071,11.1439428323,
0,648.703281486,7.10281199562,
0,723.439437655,6.88225483796,
0,769.991640351,6.9839211714,
0,789.932732052,5.8193230797,
0,805.256595613,3.74651078996,
0,829.638993553,12.6663901587,
0,845.714777288,14.8616261379,
0,865.620319877,6.49944186812,
0,883.785286792,11.2765410763,
0,905.859565901,5.48892868271,
0,969.993962838,10.9605894397,
0,981.627327319,13.4139803556,
0,1009.99501618,5.9426524117,
0,1020.80203769,5.20245175599,
0,1049.22394068,7.25528533055,
0,1060.69760933,6.72956640967,
0,1089.19468331,13.270901161,
0,1109.9778007,7.09706044908,
0,1129.97614977,3.7950610156,
0,1149.54945439,7.86253533251,
0,1169.81990771,6.40555947069,
0,1247.58550509,5.08525428739,
0,1282.19067463,5.45702267108,
0,1309.99073128,11.1629242099,
0,1324.56475096,11.5904510738,
0,1349.88555713,3.80051843806,
0,1369.16622047,5.3961985801,
0,1429.86227943,15.6290887835,
0,1447.32413091,12.9134998859,
0,1529.93602808,10.088583394,
0,1566.64190209,3.12592227139,
0,1583.25435758,8.23878190145,
0,1609.87102108,11.3525528087,
0,1661.78757403,8.26370996926,
0,1741.62939583,9.89373232642,
0,1761.01501054,7.9533741149,
0,1789.95249581,4.16573449291,
0,1801.18980306,7.1867828831,
0,1829.43179043,6.68749158456,
0,1864.05112718,6.1195080049,
0,1907.96336448,6.08623014531,
0,1943.09386916,11.3942768815,
0,1966.10926324,5.07205817689,
0,1988.94339602,3.87772579336,
0,2009.97900442,4.15367717626,
0,2101.93300389,6.53264012102,
0,2121.31447426,8.3890470491,
0,2189.6128908,7.80315156377,
0,2222.05710557,3.77052459643,
0,2242.51824318,5.8428893773,
0,2262.20549306,12.8523035599,
0,2289.9778407,7.83750276175,
0,2301.08205659,8.77974392197,
0,2328.68913733,6.19477034334,
0,2349.94014054,5.85502151002,
0,2381.69893698,4.92073553912,
0,2409.64013499,4.39332565942,
0,2425.19339043,8.38980464723,
0,2449.610537,7.69983728244,
0,2469.93379922,4.54490173451,
0,2509.51596536,6.66612629723,
0,2549.96867748,8.40611382028,
0,2569.72886651,8.96372485649,
0,2708.98186162,7.15707732573,
0,2725.57753099,8.4441888046,
