0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15

0,49.8316435011,4.94737885796,
0,189.966957688,5.40071341719,
0,209.611708574,8.27532031624,
0,289.878309982,7.66388067786,
0,305.622145995,6.81448687379,
0,349.018967216,4.22267005288,
0,367.618387477,8.73851184616,
0,448.157352778,8.06022664061,
0,460.079032323,5.92780161514,
0,483.730340029,10.1446493947,
0,503.26840156,4.47793588481,
0,528.833416225,10.013855065,
0,540.878281903,12.0627011003,
0,569.972760795,8.37820212278,
0,626.67488622,9.28001224955,
0,642.182593565,9.30666410638,
0,664.367038536,10.150472163,
0,709.539315681,7.46980081445,
0,729.67012762,2.8467390948,
0,749.192149612,7.16143845398,
0,789.985485605,3.45312710957,
0,805.641048617,8.59511079839,
0,842.93825982,6.93377120967,
0,869.997722302,9.63198698347,
0,968.376818319,8.43610549892,
0,1048.82589201,5.68640558416,
0,1069.95818968,7.38542468819,
0,1126.20677494,6.7130783332,
0,1147.20095927,9.35218550205,
0,1167.99370176,9.187756655,
0,1181.35070478,10.201756721,
0,1209.89803782,8.79239712553,
0,1229.941189,5.85672507558,
0,1260.91537415,10.3408718811,
0,1287.11688467,6.22076670984,
0,1309.93118978,7.0102321604,
0,1327.12863383,9.67015878735,
0,1389.92989229,7.38242397463,
0,1405.56584951,5.18881676534,
0,1420.17372564,8.3951181172,
0,1468.21874864,7.96310433289,
0,1483.45464587,8.91773376029,
0,1529.94558209,11.9742718293,
0,1549.95322978,5.6632834771,
0,1640.83872252,6.4695182385,
0,1689.96588651,10.2933218462,
0,1701.31829146,5.78964015219,
0,1729.6418647,7.06355000119,
0,1805.66796425,8.46250519606,
0,1862.19881606,4.45806132794,
0,1949.51236899,10.2478941112,
0,1989.67946434,7.23085312589,
1,44.936291758,3.83167531569,
1,168.936337463,5.23302210683,
1,183.021734205,2.24845927079,
1,203.608544027,7.09308254983,
1,289.755767656,3.26316668541,
1,300.27403248,7.64766388046,
1,369.731847361,7.47011959039,
1,409.716225653,8.5268717176,
1,466.966614247,8.40468590076,
1,489.895023649,9.2726062461,
1,509.556265218,8.36406065515,
1,521.121809552,10.8994532506,
1,549.748345115,7.98939830905,
1,569.943002647,4.69745649223,
1,626.503442297,11.8411230502,
1,648.405056235,9.10187029663,
1,668.197622647,9.10227243005,
1,705.012349286,9.11162828214,
1,729.959001833,7.74723098567,
1,742.119052765,11.632188178,
1,789.969823485,9.95300134623,
1,809.70893522,7.45078370174,
1,847.170821917,13.3597107299,
1,862.496626909,7.23633791147,
1,947.59273933,10.9012041171,
1,1047.02965886,9.05818906327,
1,1062.8464004,9.0687165698,
1,1129.58766616,5.68035010667,
1,1169.90900841,6.87278745837,
1,1180.84708105,5.847601193,
1,1204.31685517,4.84578542835,
1,1222.78592703,5.23469506605,
1,1263.72677072,6.34175634914,
1,1286.78536614,9.75360065454,
1,1309.99138068,5.49255845047,
1,1329.64250167,3.96828638632,
1,1389.99095754,10.6427987227,
1,1403.1234615,8.24031570251,
1,1429.75414935,8.91206584821,
1,1469.90466459,6.22695739604,
1,1489.77994265,12.9284255179,
1,1521.60050526,6.76945856409,
1,1549.90717665,7.78273579618,
1,1580.005,7.94413890105,
1,1643.45496998,8.64872088687,
1,1689.96761269,8.3130580688,
1,1709.94819335,9.2336545866,
1,1727.48717714,3.63765446546,
1,1809.92608847,5.18975543509,
1,1869.77246209,6.3415872339,
1,1949.99606843,7.15690809288,
1,1987.83828638,11.4350745238,
2,40.4595950638,6.57942831588,
2,161.046094622,8.64323139654,
2,186.869657189,14.3846464703,
2,209.384324023,7.18251779311,
2,227.569803661,11.1690441678,
2,280.080248663,5.72184459777,
2,306.117093078,6.04444497397,
2,403.799685321,7.17440500914,
2,460.325514985,3.07398284459,
2,489.984244934,6.86989170849,
2,501.124625853,5.69171063903,
2,529.9720647,5.6664094818,
2,549.213052915,10.1439950892,
2,569.914831953,7.56654790506,
2,589.710142171,6.22175289555,
2,629.969652781,9.97106700652,
2,649.087535329,7.06313419986,
2,662.435881028,9.6875789583,
2,702.745698734,9.08911225605,
2,721.86205299,5.33606335193,
2,749.687434907,9.25706927166,
2,787.306923395,9.37374300164,
2,808.010585366,4.83153984758,
2,843.807176189,8.3164880777,
2,869.713733312,10.5259504387,
2,949.033318114,9.58906252108,
2,1048.50570151,13.1397055789,
2,1069.72944535,8.16911310515,
2,1129.20029937,9.11163010264,
2,1141.83073602,8.63707038445,
2,1167.71839337,8.16647267398,
2,1180.69222428,8.50196253878,
2,1204.82631547,7.69605091211,
2,1226.77811822,5.125931319,
2,1269.73845657,4.01269982915,
2,1283.59610085,5.92444860907,
2,1309.877152,6.28416614882,
2,1321.14370951,5.39693874582,
2,1388.48736618,8.6742444733,
2,1402.00782165,5.10417440531,
2,1422.94541831,5.70459217729,
2,1469.61199676,3.87851264256,
2,1480.24055755,9.50154557931,
2,1525.78326176,6.48687438191,
2,1540.87701214,6.01129351196,
2,1645.25840111,7.71350970594,
2,1660.005,10.7054116386,
2,1680.29091814,11.894734764,
2,1709.98036735,3.68568185842,
2,1809.37414685,7.55777390861,
2,1869.11741261,7.278662783,
2,1909.29430013,10.2760930182,
2,1949.94866556,10.0603430812,
2,1989.65320075,10.2865113428,
3,48.6826043991,7.02093557855,
3,80.005,7.14152117136,
3,164.815859516,8.28905136544,
3,188.379402316,6.29874550553,
3,209.964253345,10.0915970004,
3,260.005,7.95040099834,
3,285.048438905,6.83501734709,
3,309.280035837,5.33012154313,
3,340.005,6.83874546039,
3,466.114006511,9.75497404848,
3,484.617997963,3.98338196467,
3,509.576946803,15.2460287739,
3,529.635103857,6.58211183978,
3,548.753695725,7.59831930877,
3,560.49881464,11.5886133327,
3,624.07222168,6.89174782524,
3,645.35524577,5.56467128965,
3,669.388206523,6.48989653478,
3,680.005,13.9074472771,
3,700.384702719,9.43201799564,
3,729.983082152,4.51809266255,
3,743.447289209,5.7152856765,
3,780.086377711,5.32197355897,
3,846.493841671,6.70287346307,
3,869.643877584,10.7829269034,
3,960.005,9.74343216453,
3,1049.95713417,8.5096440404,
3,1069.44071326,5.8111507788,
3,1147.23294144,5.93990171595,
3,1169.99708449,14.6391367084,
3,1185.8563312,7.18529606759,
3,1208.85542393,9.05244480015,
3,1227.19097596,7.02821599618,
3,1240.005,5.41110354127,
3,1268.69680251,7.49645862645,
3,1288.451721,9.0658784426,
3,1309.69619018,9.89985899252,
3,1324.79613962,8.82673248717,
3,1389.99149599,5.20245663331,
3,1406.95588076,10.1508536331,
3,1429.86297733,4.52415334417,
3,1469.94474797,6.49426309232,
3,1487.33963255,7.51268353232,
3,1529.96530109,7.90229667463,
3,1549.91380908,7.84310460331,
3,1648.19121945,4.07874528277,
3,1689.91948922,8.02215750364,
3,1709.88905604,12.4076684892,
3,1809.8032784,8.77413700186,
3,1865.35681565,6.71565452688,
3,1989.95896481,10.6446931088,
4,48.8944077015,5.16503693057,
4,80.5279094939,5.60267126421,
4,189.918437657,9.84482166001,
4,201.536459639,4.2756096565,
4,289.929954917,6.65088294416,
4,309.91586974,3.6589546941,
4,368.482102504,7.32579714119,
4,400.005,6.7315294401,
4,448.481129859,4.57428982009,
4,460.387997893,11.5539898911,
4,489.913652654,3.78135346387,
4,509.868005634,6.22160065716,
4,524.14223169,5.13178139833,
4,548.927656679,5.63254106737,
4,569.934384238,6.59144817223,
4,629.980863136,11.646764137,
4,649.665638582,5.0701855158,
4,669.944545854,7.05563070154,
4,684.325896282,9.07778209768,
4,705.827629627,4.78510453204,
4,729.963555671,6.3085614855,
4,749.212566967,9.93697073977,
4,783.175319034,7.19194644791,
4,809.018059221,8.55729136253,
4,849.666551517,7.29677570256,
4,869.780025614,9.45844723116,
4,1049.81556204,13.8701834627,
4,1064.11830581,10.7590824992,
4,1129.61522982,9.03074572119,
4,1149.5583191,6.03897775233,
4,1162.08514034,3.15857659917,
4,1186.28408744,9.48432957092,
4,1207.73373299,6.8960636095,
4,1229.9558502,7.92207951373,
4,1266.08670819,4.50806527927,
4,1289.06587447,13.2089802364,
4,1306.43339164,5.43686671543,
4,1321.60364033,8.6232364651,
4,1383.00091357,8.02602287726,
4,1409.34557433,16.7453729273,
4,1461.95276533,10.1776404799,
4,1482.6306865,6.6352182151,
4,1529.97087039,6.35294554072,
4,1549.52914204,7.24756745703,
4,1649.01497021,13.9298330186,
4,1668.92998587,7.17388314648,
4,1689.964458,8.15751349892,
4,1709.95421962,6.47716051494,
4,1729.93554416,8.4709135474,
4,1809.694169,7.53532217824,
