0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15

0,0.951336743523,9.97344631952,
0,26.0139232747,6.0425686578,
0,140.092069716,10.2383716428,
0,169.958279437,5.27333989918,
0,205.972470059,7.74348654236,
0,227.06450393,10.0820136511,
0,240.334891747,7.62192908098,
0,300.238094057,7.51569765777,
0,328.905724999,5.32375684882,
0,369.870536544,6.2881245717,
0,409.76651393,12.6345877117,
0,429.023781263,13.5173673794,
0,449.685930761,3.12416585474,
0,462.418256027,11.4341591704,
0,509.611806289,6.35138029171,
0,529.687925954,8.76952713175,
0,669.346897822,12.20848531,
0,689.778401775,7.80102047572,
0,722.769567907,4.33675827239,
0,769.623885864,8.02002915841,
0,809.178978909,10.3238868572,
0,829.983373312,5.77658251473,
0,849.903082716,3.34322083459,
0,865.040641233,5.07890707345,
0,909.293087465,8.90685305551,
0,969.985022537,8.28920870944,
0,987.708798878,6.02766718663,
0,1049.95830748,3.99224040361,
0,1082.18131855,11.3585300339,
0,1167.48687676,12.0972820593,
0,1189.97115234,5.92343131751,
0,1242.91505686,9.48927024909,
0,1283.39516681,7.55230328442,
0,1327.16076142,8.14678526921,
0,1349.94614433,5.30792823166,
0,1388.83965338,10.1312303826,
0,1400.66996189,7.18275599879,
0,1427.58218044,11.9027297392,
0,1449.92911795,3.50421638543,
0,1503.97949265,9.47123475682,
0,1523.28318226,5.5360165105,
0,1549.88301321,5.50072554597,
0,1565.9610267,13.3415190926,
0,1603.40908754,11.6086416183,
0,1641.13679694,3.48502265981,
0,1689.66700903,4.84177847064,
0,1726.26871214,13.190269254,
0,1744.01688295,8.04365455574,
0,1769.93748533,10.5120357422,
0,1789.98558419,6.14846504504,
0,1809.80650618,8.53599884036,
0,1849.84345546,5.81621057873,
0,1869.95366835,8.11867579459,
0,1909.92649295,8.23299901155,
0,1941.328686,12.1451661168,
0,1984.17718275,5.62233597604,
0,2064.43138883,6.51466076312,
0,2163.42401042,7.02379795482,
0,2247.44729205,5.99801667258,
0,2287.46586715,7.94790378335,
0,2306.13728467,7.86974698188,
0,2364.62920421,16.9479564587,
0,2404.634328,5.63975669915,
0,2424.02644572,14.116957933,
0,2462.22110284,7.91288908691,
0,2488.96955984,4.38312428111,
0,2649.97483967,5.35004392442,
0,2663.74377387,7.31252645256,
0,2684.81613249,4.88137872856,
0,2783.78082139,7.80099585836,
0,2829.86810275,4.31693911516,
0,2888.11673617,9.15506623891,
0,2903.6635253,5.30736382262,
0,3029.98757711,4.57703762324,
0,3049.99892482,4.00225824869,
0,3088.76865131,10.0749751561,
0,3122.38177225,6.34212563039,
0,3146.18300095,9.97855107989,
0,3187.52598691,8.77121068283,
0,3226.19537095,10.2380121481,
0,3249.78293163,9.48469078483,
0,3285.12253943,8.49603270247,
0,3305.82047498,5.95189556256,
0,3343.97748534,9.04343162733,
0,3364.58589439,6.09762445441,
0,3384.52759691,12.8928534978,
0,3407.05993826,3.22584561831,
0,3449.95608591,6.21365370289,
0,3489.79016903,11.6752986551,
0,3569.99784824,6.04170844931,
0,3609.92323451,7.02770332645,
0,3629.94950455,8.37102682824,
0,3649.94158257,9.40253331851,
